BTC, USD
2014-10-24-00-00, 354.664056
2014-10-24-01-00, 355.097027
2014-10-24-02-00, 355.097027
2014-10-24-02-00, 352.840259
2014-10-24-03-00, 353.242588
2014-10-24-04-00, 353.242588
2014-10-24-04-00, 354.799012
2014-10-24-05-00, 352.413081
2014-10-24-06-00, 352.413081
2014-10-24-06-00, 354.093323
2014-10-24-07-00, 357.889636
2014-10-24-08-00, 357.889636
2014-10-24-08-00, 360.185443
2014-10-24-09-00, 358.972792
2014-10-24-10-00, 358.972792
2014-10-24-10-00, 360.440498
2014-10-24-11-00, 356.587816
2014-10-24-12-00, 357.869130
2014-10-24-13-00, 357.869130
2014-10-24-13-00, 361.075334
2014-10-24-14-00, 360.843133
2014-10-24-15-00, 360.843133
2014-10-24-15-00, 358.984619
2014-10-24-16-00, 358.483105
2014-10-24-17-00, 358.483105
2014-10-24-17-00, 357.581459
2014-10-24-18-00, 356.581378
2014-10-24-19-00, 356.581378
2014-10-24-19-00, 357.469711
2014-10-24-20-00, 356.913006
2014-10-24-21-00, 356.997555
2014-10-24-22-00, 356.997555
2014-10-24-22-00, 355.924319
2014-10-24-23-00, 355.924319
2014-10-24-23-00, 355.218807
2014-10-25-00-00, 358.110561
2014-10-25-01-00, 358.110561
2014-10-25-01-00, 354.033439
2014-10-25-02-00, 353.643827
2014-10-25-03-00, 353.643827
2014-10-25-03-00, 354.845723
2014-10-25-04-00, 354.586573
2014-10-25-05-00, 354.586573
2014-10-25-05-00, 356.110047
2014-10-25-06-00, 356.207107
2014-10-25-07-00, 351.112555
2014-10-25-08-00, 344.005300
2014-10-25-09-00, 344.005300
2014-10-25-09-00, 339.981785
2014-10-25-10-00, 340.024579
2014-10-25-11-00, 340.024579
2014-10-25-11-00, 342.387120
2014-10-25-12-00, 342.387120
2014-10-25-12-00, 341.087691
2014-10-25-13-00, 341.803357
2014-10-25-14-00, 341.679535
2014-10-25-15-00, 341.679535
2014-10-25-15-00, 347.052968
2014-10-25-16-00, 348.394957
2014-10-25-17-00, 347.480673
2014-10-25-18-00, 347.480673
2014-10-25-18-00, 349.561702
2014-10-25-19-00, 346.906568
2014-10-25-20-00, 346.906568
2014-10-25-20-00, 348.668222
2014-10-25-21-00, 347.756997
2014-10-25-22-00, 347.927179
2014-10-25-23-00, 347.927179
2014-10-25-23-00, 345.043231
2014-10-26-00-00, 345.043231
2014-10-26-00-00, 344.836630
2014-10-26-01-00, 344.836630
2014-10-26-01-00, 342.494167
2014-10-26-02-00, 341.497041
2014-10-26-03-00, 341.497041
2014-10-26-03-00, 343.098053
2014-10-26-04-00, 345.979532
2014-10-26-05-00, 345.979532
2014-10-26-05-00, 348.175534
2014-10-26-06-00, 346.897101
2014-10-26-07-00, 346.897101
2014-10-26-07-00, 354.089744
2014-10-26-08-00, 354.089744
2014-10-26-08-00, 356.363066
2014-10-26-09-00, 354.343431
2014-10-26-10-00, 354.343431
2014-10-26-10-00, 353.917483
2014-10-26-11-00, 353.917483
2014-10-26-11-00, 354.830055
2014-10-26-12-00, 354.830055
2014-10-26-12-00, 356.679093
2014-10-26-13-00, 351.008465
2014-10-26-14-00, 349.579806
2014-10-26-15-00, 349.579806
2014-10-26-15-00, 351.032861
2014-10-26-16-00, 351.750474
2014-10-26-17-00, 351.750474
2014-10-26-17-00, 352.798619
2014-10-26-18-00, 353.276921
2014-10-26-19-00, 353.276921
2014-10-26-19-00, 351.174288
2014-10-26-20-00, 351.174288
2014-10-26-20-00, 352.783269
2014-10-26-21-00, 352.783269
2014-10-26-21-00, 352.545411
2014-10-26-22-00, 352.929415
2014-10-26-23-00, 352.129706
2014-10-27-00-00, 352.129706
2014-10-27-00-00, 352.011694
2014-10-27-01-00, 350.503322
2014-10-27-02-00, 352.028494
2014-10-27-03-00, 352.067239
2014-10-27-04-00, 352.067239
2014-10-27-04-00, 350.959464
2014-10-27-05-00, 349.192150
2014-10-27-06-00, 349.192150
2014-10-27-06-00, 349.232607
2014-10-27-07-00, 349.232607
2014-10-27-07-00, 349.694810
2014-10-27-08-00, 349.176174
2014-10-27-09-00, 349.176174
2014-10-27-09-00, 352.896067
2014-10-27-10-00, 352.896067
2014-10-27-10-00, 352.416433
2014-10-27-11-00, 354.072541
2014-10-27-12-00, 354.072541
2014-10-27-12-00, 355.385141
2014-10-27-13-00, 353.255945
2014-10-27-14-00, 353.255945
2014-10-27-14-00, 354.916505
2014-10-27-15-00, 355.947923
2014-10-27-16-00, 355.947923
2014-10-27-16-00, 356.816145
2014-10-27-17-00, 354.695994
2014-10-27-18-00, 354.695994
2014-10-27-18-00, 354.963871
2014-10-27-19-00, 355.515080
2014-10-27-20-00, 355.515080
2014-10-27-20-00, 351.082115
2014-10-27-21-00, 351.082115
2014-10-27-21-00, 350.429295
2014-10-27-22-00, 350.429295
2014-10-27-22-00, 351.431677
2014-10-27-23-00, 349.700077
2014-10-28-00-00, 350.517965
2014-10-28-01-00, 350.517965
2014-10-28-01-00, 350.061319
2014-10-28-02-00, 349.049558
2014-10-28-03-00, 348.664770
2014-10-28-04-00, 348.664770
2014-10-28-04-00, 350.198260
2014-10-28-05-00, 350.198260
2014-10-28-05-00, 350.669475
2014-10-28-06-00, 350.270752
2014-10-28-07-00, 353.287960
2014-10-28-08-00, 353.287960
2014-10-28-08-00, 353.363780
2014-10-28-09-00, 353.738523
2014-10-28-10-00, 354.698254
2014-10-28-11-00, 354.837222
2014-10-28-12-00, 354.837222
2014-10-28-12-00, 354.920207
2014-10-28-13-00, 353.795520
2014-10-28-14-00, 353.795520
2014-10-28-14-00, 353.153133
2014-10-28-15-00, 351.937410
2014-10-28-16-00, 352.105932
2014-10-28-17-00, 351.627194
2014-10-28-18-00, 351.627194
2014-10-28-18-00, 351.513558
2014-10-28-19-00, 352.907565
2014-10-28-20-00, 352.907565
2014-10-28-20-00, 352.796154
2014-10-28-21-00, 353.102170
2014-10-28-22-00, 353.157005
2014-10-28-23-00, 353.157005
2014-10-28-23-00, 352.881387
2014-10-29-00-00, 352.946375
2014-10-29-01-00, 352.946375
2014-10-29-01-00, 349.886407
2014-10-29-02-00, 347.991310
2014-10-29-03-00, 347.991310
2014-10-29-03-00, 349.082884
2014-10-29-04-00, 350.951368
2014-10-29-05-00, 350.951368
2014-10-29-05-00, 351.251116
2014-10-29-06-00, 351.378136
2014-10-29-07-00, 351.378136
2014-10-29-07-00, 352.201463
2014-10-29-08-00, 350.326906
2014-10-29-09-00, 349.660122
2014-10-29-10-00, 349.660122
2014-10-29-10-00, 345.947085
2014-10-29-11-00, 343.969696
2014-10-29-12-00, 344.467505
2014-10-29-13-00, 344.467505
2014-10-29-13-00, 338.594787
2014-10-29-14-00, 337.006082
2014-10-29-15-00, 338.717431
2014-10-29-16-00, 338.717431
2014-10-29-16-00, 337.683134
2014-10-29-17-00, 337.683134
2014-10-29-17-00, 338.314942
2014-10-29-18-00, 338.314942
2014-10-29-18-00, 338.033849
2014-10-29-19-00, 339.018071
2014-10-29-20-00, 339.018071
2014-10-29-20-00, 338.173934
2014-10-29-21-00, 335.479033
2014-10-29-22-00, 335.479033
2014-10-29-22-00, 334.498861
2014-10-29-23-00, 332.780503
2014-10-30-00-00, 332.780503
2014-10-30-00-00, 334.495992
2014-10-30-01-00, 335.858886
2014-10-30-02-00, 335.858886
2014-10-30-02-00, 333.458598
2014-10-30-03-00, 334.508717
2014-10-30-04-00, 332.761276
2014-10-30-05-00, 332.761276
2014-10-30-05-00, 333.876757
2014-10-30-06-00, 334.461043
2014-10-30-07-00, 336.645292
2014-10-30-08-00, 336.645292
2014-10-30-08-00, 337.726618
2014-10-30-09-00, 334.895863
2014-10-30-10-00, 334.895863
2014-10-30-10-00, 335.039972
2014-10-30-11-00, 335.039972
2014-10-30-11-00, 334.425100
2014-10-30-12-00, 334.425100
2014-10-30-12-00, 333.000898
2014-10-30-13-00, 333.000898
2014-10-30-13-00, 332.836296
2014-10-30-14-00, 333.537801
2014-10-30-15-00, 333.537801
2014-10-30-15-00, 334.969387
2014-10-30-16-00, 335.028959
2014-10-30-17-00, 335.028959
2014-10-30-17-00, 333.299774
2014-10-30-18-00, 341.708349
2014-10-30-19-00, 347.247726
2014-10-30-20-00, 347.247726
2014-10-30-20-00, 346.795514
2014-10-30-21-00, 346.795514
2014-10-30-21-00, 347.740536
2014-10-30-22-00, 346.379587
2014-10-30-23-00, 346.379587
2014-10-30-23-00, 344.522510
2014-10-31-00-00, 344.879619
2014-10-31-01-00, 344.879619
2014-10-31-01-00, 346.385862
2014-10-31-02-00, 346.385862
2014-10-31-02-00, 345.789453
2014-10-31-03-00, 345.789453
2014-10-31-03-00, 344.238887
2014-10-31-04-00, 342.451649
2014-10-31-05-00, 345.634551
2014-10-31-06-00, 346.063218
2014-10-31-07-00, 344.596549
2014-10-31-08-00, 344.596549
2014-10-31-08-00, 341.932774
2014-10-31-09-00, 341.932774
2014-10-31-09-00, 342.468299
2014-10-31-10-00, 342.468299
2014-10-31-10-00, 339.060281
2014-10-31-11-00, 336.803767
2014-10-31-12-00, 336.803767
2014-10-31-12-00, 339.444165
2014-10-31-13-00, 339.444165
2014-10-31-13-00, 339.572100
2014-10-31-14-00, 339.735231
2014-10-31-15-00, 339.735231
2014-10-31-15-00, 339.881375
2014-10-31-16-00, 335.777238
2014-10-31-17-00, 336.868309
2014-10-31-18-00, 336.868309
2014-10-31-18-00, 339.679982
2014-10-31-19-00, 339.679982
2014-10-31-19-00, 339.520054
2014-10-31-20-00, 340.004967
2014-10-31-21-00, 340.004967
2014-10-31-21-00, 339.865473
2014-10-31-22-00, 338.559416
2014-10-31-23-00, 336.093034
2014-11-01-00-00, 336.093034
2014-11-01-00-00, 337.659124
2014-11-01-01-00, 336.974699
2014-11-01-02-00, 336.974699
2014-11-01-02-00, 338.469686
2014-11-01-03-00, 338.592976
2014-11-01-04-00, 337.815848
2014-11-01-05-00, 335.668902
2014-11-01-06-00, 332.618563
2014-11-01-07-00, 332.618563
2014-11-01-07-00, 329.375704
2014-11-01-08-00, 327.880523
2014-11-01-09-00, 327.880523
2014-11-01-09-00, 328.301449
2014-11-01-10-00, 328.855457
2014-11-01-11-00, 328.855457
2014-11-01-11-00, 329.415660
2014-11-01-12-00, 326.004867
2014-11-01-13-00, 326.004867
2014-11-01-13-00, 321.505376
2014-11-01-14-00, 324.142184
2014-11-01-15-00, 324.142184
2014-11-01-15-00, 323.890181
2014-11-01-16-00, 323.613212
2014-11-01-17-00, 323.613212
2014-11-01-17-00, 326.502624
2014-11-01-18-00, 325.370648
2014-11-01-19-00, 325.370648
2014-11-01-19-00, 321.042372
2014-11-01-20-00, 321.042372
2014-11-01-20-00, 321.646652
2014-11-01-21-00, 322.227751
2014-11-01-22-00, 324.139685
2014-11-01-23-00, 324.982628
2014-11-02-00-00, 324.982628
2014-11-02-00-00, 325.276026
2014-11-02-01-00, 325.276026
2014-11-02-01-00, 325.580838
2014-11-02-02-00, 325.580838
2014-11-02-02-00, 324.876008
2014-11-02-03-00, 325.195315
2014-11-02-04-00, 327.009709
2014-11-02-05-00, 327.009709
2014-11-02-05-00, 328.544457
2014-11-02-06-00, 328.544457
2014-11-02-06-00, 325.427681
2014-11-02-07-00, 321.442543
2014-11-02-08-00, 321.442543
2014-11-02-08-00, 322.032197
2014-11-02-09-00, 322.032197
2014-11-02-09-00, 323.476867
2014-11-02-10-00, 322.008899
2014-11-02-11-00, 322.008899
2014-11-02-11-00, 319.361261
2014-11-02-12-00, 321.079388
2014-11-02-13-00, 321.079388
2014-11-02-13-00, 320.059924
2014-11-02-14-00, 322.388847
2014-11-02-15-00, 322.388847
2014-11-02-15-00, 323.669795
2014-11-02-16-00, 323.591122
2014-11-02-17-00, 324.634184
2014-11-02-18-00, 324.634184
2014-11-02-18-00, 323.958907
2014-11-02-19-00, 323.958907
2014-11-02-19-00, 323.062781
2014-11-02-20-00, 323.026916
2014-11-02-21-00, 323.026916
2014-11-02-21-00, 324.226043
2014-11-02-22-00, 324.513065
2014-11-02-23-00, 324.513065
2014-11-02-23-00, 324.411477
2014-11-03-00-00, 324.197164
2014-11-03-01-00, 329.235552
2014-11-03-02-00, 329.235552
2014-11-03-02-00, 330.223256
2014-11-03-03-00, 331.229710
2014-11-03-04-00, 330.231994
2014-11-03-05-00, 329.724049
2014-11-03-06-00, 329.724049
2014-11-03-06-00, 329.776166
2014-11-03-07-00, 329.776166
2014-11-03-07-00, 330.229267
2014-11-03-08-00, 328.371717
2014-11-03-09-00, 328.371717
2014-11-03-09-00, 328.980535
2014-11-03-10-00, 328.980535
2014-11-03-10-00, 328.453662
2014-11-03-11-00, 326.422386
2014-11-03-12-00, 326.422386
2014-11-03-12-00, 327.804400
2014-11-03-13-00, 327.420017
2014-11-03-14-00, 326.854154
2014-11-03-15-00, 326.854154
2014-11-03-15-00, 325.689427
2014-11-03-16-00, 325.595413
2014-11-03-17-00, 326.497972
2014-11-03-18-00, 326.497972
2014-11-03-18-00, 326.681188
2014-11-03-19-00, 326.681188
2014-11-03-19-00, 325.892290
2014-11-03-20-00, 326.639078
2014-11-03-21-00, 326.639078
2014-11-03-21-00, 327.116038
2014-11-03-22-00, 327.116038
2014-11-03-22-00, 325.001629
2014-11-03-23-00, 324.737648
2014-11-04-00-00, 324.043807
2014-11-04-01-00, 324.043807
2014-11-04-01-00, 325.880907
2014-11-04-02-00, 326.473837
2014-11-04-03-00, 326.473837
2014-11-04-03-00, 324.108819
2014-11-04-04-00, 323.676941
2014-11-04-05-00, 323.676941
2014-11-04-05-00, 322.036608
2014-11-04-06-00, 322.270003
2014-11-04-07-00, 324.008918
2014-11-04-08-00, 323.268087
2014-11-04-09-00, 323.268087
2014-11-04-09-00, 322.756566
2014-11-04-10-00, 322.378537
2014-11-04-11-00, 322.378537
2014-11-04-11-00, 323.705314
2014-11-04-12-00, 323.705314
2014-11-04-12-00, 324.802110
2014-11-04-13-00, 328.363713
2014-11-04-14-00, 328.363713
2014-11-04-14-00, 328.492436
2014-11-04-15-00, 327.371632
2014-11-04-16-00, 326.276321
2014-11-04-17-00, 326.276321
2014-11-04-17-00, 328.176183
2014-11-04-18-00, 328.670279
2014-11-04-19-00, 328.670279
2014-11-04-19-00, 329.396877
2014-11-04-20-00, 328.083944
2014-11-04-21-00, 328.083944
2014-11-04-21-00, 326.881273
2014-11-04-22-00, 327.199587
2014-11-04-23-00, 329.845258
2014-11-05-00-00, 329.845258
2014-11-05-00-00, 336.490839
2014-11-05-01-00, 335.352190
2014-11-05-02-00, 333.852142
2014-11-05-03-00, 335.014781
2014-11-05-04-00, 335.014781
2014-11-05-04-00, 333.683906
2014-11-05-05-00, 333.555426
2014-11-05-06-00, 333.555426
2014-11-05-06-00, 331.531137
2014-11-05-07-00, 336.015324
2014-11-05-08-00, 335.245382
2014-11-05-09-00, 335.245382
2014-11-05-09-00, 338.410355
2014-11-05-10-00, 338.410355
2014-11-05-10-00, 337.491451
2014-11-05-11-00, 337.491451
2014-11-05-11-00, 338.489066
2014-11-05-12-00, 338.397295
2014-11-05-13-00, 338.397295
2014-11-05-13-00, 340.406311
2014-11-05-14-00, 340.406311
2014-11-05-14-00, 340.779285
2014-11-05-15-00, 339.746382
2014-11-05-16-00, 339.746382
2014-11-05-16-00, 339.708719
2014-11-05-17-00, 341.418177
2014-11-05-18-00, 341.418177
2014-11-05-18-00, 340.273961
2014-11-05-19-00, 340.273961
2014-11-05-19-00, 340.278062
2014-11-05-20-00, 340.139253
2014-11-05-21-00, 340.139253
2014-11-05-21-00, 341.259835
2014-11-05-22-00, 339.759791
2014-11-05-23-00, 339.759791
2014-11-05-23-00, 339.110619
2014-11-06-00-00, 337.349666
2014-11-06-01-00, 338.872661
2014-11-06-02-00, 338.872661
2014-11-06-02-00, 338.054479
2014-11-06-03-00, 338.054479
2014-11-06-03-00, 338.527112
2014-11-06-04-00, 337.697138
2014-11-06-05-00, 337.697138
2014-11-06-05-00, 337.841370
2014-11-06-06-00, 340.007480
2014-11-06-07-00, 339.534817
2014-11-06-08-00, 339.534817
2014-11-06-08-00, 339.038783
2014-11-06-09-00, 339.038783
2014-11-06-09-00, 340.761876
2014-11-06-10-00, 341.772589
2014-11-06-11-00, 341.772589
2014-11-06-11-00, 342.205423
2014-11-06-12-00, 342.205423
2014-11-06-12-00, 341.262667
2014-11-06-13-00, 341.279990
2014-11-06-14-00, 341.161211
2014-11-06-15-00, 345.731878
2014-11-06-16-00, 349.500972
2014-11-06-17-00, 347.468615
2014-11-06-18-00, 347.468615
2014-11-06-18-00, 347.931191
2014-11-06-19-00, 347.931191
2014-11-06-19-00, 347.716351
2014-11-06-20-00, 352.155669
2014-11-06-21-00, 351.222169
2014-11-06-22-00, 351.222169
2014-11-06-22-00, 349.220100
2014-11-06-23-00, 349.181598
2014-11-07-00-00, 349.542069
2014-11-07-01-00, 349.542069
2014-11-07-01-00, 348.078233
2014-11-07-02-00, 348.720879
2014-11-07-03-00, 348.720879
2014-11-07-03-00, 348.708338
2014-11-07-04-00, 350.107308
2014-11-07-05-00, 352.244664
2014-11-07-06-00, 352.244664
2014-11-07-06-00, 351.902364
2014-11-07-07-00, 346.736010
2014-11-07-08-00, 345.648601
2014-11-07-09-00, 345.648601
2014-11-07-09-00, 344.406484
2014-11-07-10-00, 341.167178
2014-11-07-11-00, 341.167178
2014-11-07-11-00, 342.789801
2014-11-07-12-00, 342.789801
2014-11-07-12-00, 344.040240
2014-11-07-13-00, 344.860624
2014-11-07-14-00, 344.860624
2014-11-07-14-00, 344.219927
2014-11-07-15-00, 344.219927
2014-11-07-15-00, 342.251332
2014-11-07-16-00, 340.512015
2014-11-07-17-00, 340.989433
2014-11-07-18-00, 340.989433
2014-11-07-18-00, 341.502439
2014-11-07-19-00, 342.171940
2014-11-07-20-00, 342.171940
2014-11-07-20-00, 341.912002
2014-11-07-21-00, 342.053761
2014-11-07-22-00, 341.373070
2014-11-07-23-00, 341.373070
2014-11-07-23-00, 341.607162
2014-11-08-00-00, 343.203684
2014-11-08-01-00, 343.203684
2014-11-08-01-00, 342.822151
2014-11-08-02-00, 342.822151
2014-11-08-02-00, 344.113933
2014-11-08-03-00, 346.057739
2014-11-08-04-00, 346.057739
2014-11-08-04-00, 346.223444
2014-11-08-05-00, 344.730845
2014-11-08-06-00, 344.730845
2014-11-08-06-00, 343.739115
2014-11-08-07-00, 343.414752
2014-11-08-08-00, 342.584801
2014-11-08-09-00, 342.584801
2014-11-08-09-00, 342.306597
2014-11-08-10-00, 343.455019
2014-11-08-11-00, 343.455019
2014-11-08-11-00, 343.266203
2014-11-08-12-00, 341.998032
2014-11-08-13-00, 341.998032
2014-11-08-13-00, 342.311150
2014-11-08-14-00, 342.311150
2014-11-08-14-00, 342.969205
2014-11-08-15-00, 342.969205
2014-11-08-15-00, 342.603689
2014-11-08-16-00, 343.370026
2014-11-08-17-00, 344.223280
2014-11-08-18-00, 344.223280
2014-11-08-18-00, 343.307785
2014-11-08-19-00, 343.307785
2014-11-08-19-00, 345.924806
2014-11-08-20-00, 344.957042
2014-11-08-21-00, 344.957042
2014-11-08-21-00, 345.221747
2014-11-08-22-00, 345.361470
2014-11-08-23-00, 345.361470
2014-11-08-23-00, 345.104378
2014-11-09-00-00, 345.104378
2014-11-09-00-00, 345.143236
2014-11-09-01-00, 345.367190
2014-11-09-02-00, 345.367190
2014-11-09-02-00, 344.741865
2014-11-09-03-00, 344.093115
2014-11-09-04-00, 344.093115
2014-11-09-04-00, 344.012436
2014-11-09-05-00, 344.706720
2014-11-09-06-00, 344.706720
2014-11-09-06-00, 344.137163
2014-11-09-07-00, 346.425665
2014-11-09-08-00, 349.074194
2014-11-09-09-00, 347.553199
2014-11-09-10-00, 347.553199
2014-11-09-10-00, 347.610476
2014-11-09-11-00, 347.393206
2014-11-09-12-00, 346.148698
2014-11-09-13-00, 346.148698
2014-11-09-13-00, 350.647324
2014-11-09-14-00, 350.647324
2014-11-09-14-00, 352.699700
2014-11-09-15-00, 353.503115
2014-11-09-16-00, 356.132083
2014-11-09-17-00, 356.132083
2014-11-09-17-00, 355.411527
2014-11-09-18-00, 356.082345
2014-11-09-19-00, 356.082345
2014-11-09-19-00, 356.599060
2014-11-09-20-00, 358.927810
2014-11-09-21-00, 358.927810
2014-11-09-21-00, 358.644594
2014-11-09-22-00, 359.884559
2014-11-09-23-00, 362.588850
2014-11-10-00-00, 362.588850
2014-11-10-00-00, 360.448672
2014-11-10-01-00, 358.062173
2014-11-10-02-00, 358.062173
2014-11-10-02-00, 357.244102
2014-11-10-03-00, 357.244102
2014-11-10-03-00, 359.184565
2014-11-10-04-00, 359.184565
2014-11-10-04-00, 359.129785
2014-11-10-05-00, 359.129785
2014-11-10-05-00, 360.019534
2014-11-10-06-00, 358.732804
2014-11-10-07-00, 358.732804
2014-11-10-07-00, 361.366439
2014-11-10-08-00, 362.370516
2014-11-10-09-00, 359.422259
2014-11-10-10-00, 359.422259
2014-11-10-10-00, 363.068530
2014-11-10-11-00, 368.471149
2014-11-10-12-00, 368.471149
2014-11-10-12-00, 369.576190
2014-11-10-13-00, 369.576190
2014-11-10-13-00, 370.367905
2014-11-10-14-00, 370.367905
2014-11-10-14-00, 370.789571
2014-11-10-15-00, 372.752693
2014-11-10-16-00, 372.752693
2014-11-10-16-00, 370.136382
2014-11-10-17-00, 371.439547
2014-11-10-18-00, 371.439547
2014-11-10-18-00, 372.212117
2014-11-10-19-00, 372.212117
2014-11-10-19-00, 371.436778
2014-11-10-20-00, 371.654473
2014-11-10-21-00, 371.654473
2014-11-10-21-00, 368.652129
2014-11-10-22-00, 366.697293
2014-11-10-23-00, 366.697293
2014-11-10-23-00, 365.095143
2014-11-11-00-00, 366.169945
2014-11-11-01-00, 366.169945
2014-11-11-01-00, 368.062319
2014-11-11-02-00, 366.670136
2014-11-11-03-00, 366.670136
2014-11-11-03-00, 368.083639
2014-11-11-04-00, 369.809525
2014-11-11-05-00, 369.437153
2014-11-11-06-00, 369.437153
2014-11-11-06-00, 369.076128
2014-11-11-07-00, 369.564474
2014-11-11-08-00, 367.263280
2014-11-11-09-00, 367.263280
2014-11-11-09-00, 366.333285
2014-11-11-10-00, 366.333285
2014-11-11-10-00, 367.579620
2014-11-11-11-00, 366.907692
2014-11-11-12-00, 366.907692
2014-11-11-12-00, 365.323151
2014-11-11-13-00, 365.323151
2014-11-11-13-00, 363.256830
2014-11-11-14-00, 361.716304
2014-11-11-15-00, 364.455698
2014-11-11-16-00, 364.455698
2014-11-11-16-00, 363.601647
2014-11-11-17-00, 364.752847
2014-11-11-18-00, 364.752847
2014-11-11-18-00, 363.423553
2014-11-11-19-00, 364.029677
2014-11-11-20-00, 364.029677
2014-11-11-20-00, 366.356148
2014-11-11-21-00, 366.356148
2014-11-11-21-00, 365.493197
2014-11-11-22-00, 366.288390
2014-11-11-23-00, 366.288390
2014-11-11-23-00, 367.001254
2014-11-12-00-00, 370.188514
2014-11-12-01-00, 370.188514
2014-11-12-01-00, 374.093385
2014-11-12-02-00, 377.445786
2014-11-12-03-00, 380.564628
2014-11-12-04-00, 380.564628
2014-11-12-04-00, 380.058302
2014-11-12-05-00, 383.376399
2014-11-12-06-00, 383.376399
2014-11-12-06-00, 384.002662
2014-11-12-07-00, 384.002662
2014-11-12-07-00, 382.152914
2014-11-12-08-00, 379.367697
2014-11-12-09-00, 379.367697
2014-11-12-09-00, 379.742619
2014-11-12-10-00, 379.742619
2014-11-12-10-00, 386.532130
2014-11-12-11-00, 390.786840
2014-11-12-12-00, 390.786840
2014-11-12-12-00, 394.198033
2014-11-12-13-00, 396.763258
2014-11-12-14-00, 394.955067
2014-11-12-15-00, 400.513122
2014-11-12-16-00, 400.513122
2014-11-12-16-00, 409.753488
2014-11-12-17-00, 417.979412
2014-11-12-18-00, 419.492058
2014-11-12-19-00, 419.492058
2014-11-12-19-00, 418.132717
2014-11-12-20-00, 425.019761
2014-11-12-21-00, 425.019761
2014-11-12-21-00, 425.990259
2014-11-12-22-00, 420.657785
2014-11-12-23-00, 420.657785
2014-11-12-23-00, 423.086041
2014-11-13-00-00, 431.245837
2014-11-13-01-00, 431.245837
2014-11-13-01-00, 430.914476
2014-11-13-02-00, 430.914476
2014-11-13-02-00, 439.317573
2014-11-13-03-00, 439.317573
2014-11-13-03-00, 443.766240
2014-11-13-04-00, 458.628572
2014-11-13-05-00, 461.281145
2014-11-13-06-00, 461.281145
2014-11-13-06-00, 459.791623
2014-11-13-07-00, 446.034171
2014-11-13-08-00, 446.034171
2014-11-13-08-00, 447.137107
2014-11-13-09-00, 426.468573
2014-11-13-10-00, 426.468573
2014-11-13-10-00, 424.343255
2014-11-13-11-00, 419.757186
2014-11-13-12-00, 419.757186
2014-11-13-12-00, 434.185552
2014-11-13-13-00, 428.364037
2014-11-13-14-00, 428.364037
2014-11-13-14-00, 431.119027
2014-11-13-15-00, 435.128234
2014-11-13-16-00, 435.128234
2014-11-13-16-00, 428.251391
2014-11-13-17-00, 411.825294
2014-11-13-18-00, 411.825294
2014-11-13-18-00, 398.219497
2014-11-13-19-00, 400.253704
2014-11-13-20-00, 400.253704
2014-11-13-20-00, 411.265743
2014-11-13-21-00, 406.154451
2014-11-13-22-00, 406.154451
2014-11-13-22-00, 415.731788
2014-11-13-23-00, 424.588432
2014-11-14-00-00, 424.588432
2014-11-14-00-00, 416.104056
2014-11-14-01-00, 416.104056
2014-11-14-01-00, 410.745950
2014-11-14-02-00, 396.205234
2014-11-14-03-00, 396.205234
2014-11-14-03-00, 390.147026
2014-11-14-04-00, 392.830039
2014-11-14-05-00, 392.830039
2014-11-14-05-00, 392.203966
2014-11-14-06-00, 392.203966
2014-11-14-06-00, 394.535700
2014-11-14-07-00, 400.752848
2014-11-14-08-00, 400.752848
2014-11-14-08-00, 391.049459
2014-11-14-09-00, 386.079492
2014-11-14-10-00, 393.506732
2014-11-14-11-00, 393.506732
2014-11-14-11-00, 396.059828
2014-11-14-12-00, 396.059828
2014-11-14-12-00, 408.792625
2014-11-14-13-00, 408.504879
2014-11-14-14-00, 408.504879
2014-11-14-14-00, 401.856398
2014-11-14-15-00, 396.127060
2014-11-14-16-00, 396.127060
2014-11-14-16-00, 392.032049
2014-11-14-17-00, 393.975910
2014-11-14-18-00, 393.975910
2014-11-14-18-00, 395.840299
2014-11-14-19-00, 395.840299
2014-11-14-19-00, 395.588310
2014-11-14-20-00, 393.855641
2014-11-14-21-00, 395.708393
2014-11-14-22-00, 395.708393
2014-11-14-22-00, 400.497677
2014-11-14-23-00, 397.732902
2014-11-15-00-00, 406.412240
2014-11-15-01-00, 406.412240
2014-11-15-01-00, 400.122699
2014-11-15-02-00, 400.122699
2014-11-15-02-00, 389.784703
2014-11-15-03-00, 389.784703
2014-11-15-03-00, 394.553091
2014-11-15-04-00, 395.753555
2014-11-15-05-00, 395.753555
2014-11-15-05-00, 395.894414
2014-11-15-06-00, 395.792713
2014-11-15-07-00, 395.792713
2014-11-15-07-00, 398.119439
2014-11-15-08-00, 398.119439
2014-11-15-08-00, 397.884476
2014-11-15-09-00, 393.505680
2014-11-15-10-00, 393.505680
2014-11-15-10-00, 391.157191
2014-11-15-11-00, 391.157191
2014-11-15-11-00, 392.670678
2014-11-15-12-00, 389.173250
2014-11-15-13-00, 383.958021
2014-11-15-14-00, 375.590956
2014-11-15-15-00, 377.162094
2014-11-15-16-00, 377.162094
2014-11-15-16-00, 372.980751
2014-11-15-17-00, 370.830801
2014-11-15-18-00, 370.830801
2014-11-15-18-00, 373.549298
2014-11-15-19-00, 374.019622
2014-11-15-20-00, 374.019622
2014-11-15-20-00, 376.051189
2014-11-15-21-00, 378.793744
2014-11-15-22-00, 378.793744
2014-11-15-22-00, 379.709169
2014-11-15-23-00, 379.557129
2014-11-16-00-00, 379.557129
