BTC, GBP
2015-05-25-16-00, 153.269497
2015-05-25-17-00, 153.020990
2015-05-25-18-00, 153.171547
2015-05-25-19-00, 152.888489
2015-05-25-20-00, 152.712007
2015-05-25-21-00, 152.668177
2015-05-25-22-00, 153.056364
2015-05-25-23-00, 154.194179
2015-05-26-00-00, 153.737851
2015-05-26-01-00, 154.378513
2015-05-26-02-00, 153.982799
2015-05-26-03-00, 155.282752
2015-05-26-04-00, 153.926583
2015-05-26-05-00, 153.949823
2015-05-26-06-00, 153.424771
2015-05-26-07-00, 153.357064
2015-05-26-08-00, 154.027536
2015-05-26-09-00, 154.242196
2015-05-26-10-00, 154.282706
2015-05-26-11-00, 154.286306
2015-05-26-12-00, 154.048791
2015-05-26-13-00, 154.174226
2015-05-26-14-00, 154.192116
2015-05-26-15-00, 154.141097
2015-05-26-16-00, 154.139374
2015-05-26-17-00, 154.301887
2015-05-26-18-00, 155.393618
2015-05-26-19-00, 154.001869
2015-05-26-20-00, 154.149472
2015-05-26-21-00, 153.959230
2015-05-26-22-00, 153.774061
2015-05-26-23-00, 153.943039
2015-05-27-00-00, 154.243399
2015-05-27-01-00, 154.227561
2015-05-27-02-00, 154.086228
2015-05-27-03-00, 153.553180
2015-05-27-04-00, 155.544824
2015-05-27-05-00, 155.265239
2015-05-27-06-00, 154.932612
2015-05-27-07-00, 155.004971
2015-05-27-08-00, 154.899131
2015-05-27-09-00, 154.571623
2015-05-27-10-00, 154.006956
2015-05-27-11-00, 154.299796
2015-05-27-12-00, 154.289908
2015-05-27-13-00, 154.245269
2015-05-27-14-00, 154.355909
2015-05-27-15-00, 153.753089
2015-05-27-16-00, 153.601329
2015-05-27-17-00, 154.225705
2015-05-27-18-00, 153.884528
2015-05-27-19-00, 153.689757
2015-05-27-20-00, 154.395147
2015-05-27-21-00, 153.316471
2015-05-27-22-00, 153.858466
2015-05-27-23-00, 153.911377
2015-05-28-00-00, 154.405320
2015-05-28-01-00, 154.527703
2015-05-28-02-00, 154.407196
2015-05-28-03-00, 154.581568
2015-05-28-04-00, 154.443494
2015-05-28-05-00, 153.823514
2015-05-28-06-00, 154.490686
2015-05-28-07-00, 154.296439
2015-05-28-08-00, 154.369787
2015-05-28-09-00, 154.418470
2015-05-28-10-00, 154.411119
2015-05-28-11-00, 154.459313
2015-05-28-12-00, 154.825553
2015-05-28-13-00, 154.766136
2015-05-28-14-00, 154.858036
2015-05-28-15-00, 154.830330
2015-05-28-16-00, 154.489463
2015-05-28-17-00, 154.730331
2015-05-28-18-00, 154.842093
2015-05-28-19-00, 154.627414
2015-05-28-20-00, 154.971704
2015-05-28-21-00, 154.606547
2015-05-28-22-00, 154.845106
2015-05-28-23-00, 154.806753
2015-05-29-00-00, 154.682407
2015-05-29-01-00, 154.857245
2015-05-29-02-00, 155.016456
2015-05-29-03-00, 154.998890
2015-05-29-04-00, 154.752160
2015-05-29-05-00, 154.780230
2015-05-29-06-00, 154.634809
2015-05-29-07-00, 154.268069
2015-05-29-08-00, 154.488862
2015-05-29-09-00, 154.419920
2015-05-29-10-00, 154.645508
2015-05-29-11-00, 154.548232
2015-05-29-12-00, 154.738279
2015-05-29-13-00, 154.699762
2015-05-29-14-00, 154.542194
2015-05-29-15-00, 154.622476
2015-05-29-16-00, 154.726150
2015-05-29-17-00, 154.997659
2015-05-29-18-00, 154.666700
2015-05-29-19-00, 154.791245
2015-05-29-20-00, 154.804057
2015-05-29-21-00, 154.718277
2015-05-29-22-00, 154.637696
2015-05-29-23-00, 154.837838
2015-05-30-00-00, 154.428751
2015-05-30-01-00, 154.505929
2015-05-30-02-00, 153.210883
2015-05-30-03-00, 153.178575
2015-05-30-04-00, 153.498319
2015-05-30-05-00, 153.181572
2015-05-30-06-00, 153.358356
2015-05-30-07-00, 153.286536
2015-05-30-08-00, 153.304927
2015-05-30-09-00, 152.314511
2015-05-30-10-00, 151.891286
2015-05-30-11-00, 151.909413
2015-05-30-12-00, 151.884856
2015-05-30-13-00, 152.036319
2015-05-30-14-00, 152.119899
2015-05-30-15-00, 151.837948
2015-05-30-16-00, 151.519580
2015-05-30-17-00, 151.470185
2015-05-30-18-00, 151.660901
2015-05-30-19-00, 151.709540
2015-05-30-20-00, 151.582152
2015-05-30-21-00, 151.730238
2015-05-30-22-00, 151.786015
2015-05-30-23-00, 152.216141
2015-05-31-00-00, 152.120965
2015-05-31-01-00, 152.091684
2015-05-31-02-00, 152.404879
2015-05-31-03-00, 152.589536
2015-05-31-04-00, 155.738820
2015-05-31-05-00, 155.608197
2015-05-31-06-00, 155.725988
2015-05-31-07-00, 153.478464
2015-05-31-08-00, 152.128366
2015-05-31-09-00, 151.799183
2015-05-31-10-00, 151.477132
2015-05-31-11-00, 151.095148
2015-05-31-12-00, 151.253409
2015-05-31-13-00, 151.232867
2015-05-31-14-00, 151.217352
2015-05-31-15-00, 151.526597
2015-05-31-16-00, 151.963815
2015-05-31-17-00, 151.951609
2015-05-31-18-00, 152.000662
2015-05-31-19-00, 151.561226
2015-05-31-20-00, 151.375820
2015-05-31-21-00, 151.009329
2015-05-31-22-00, 150.390106
2015-05-31-23-00, 150.224086
2015-06-01-00-00, 149.455701
2015-06-01-01-00, 149.666541
2015-06-01-02-00, 150.044655
2015-06-01-03-00, 150.300597
2015-06-01-04-00, 150.059403
2015-06-01-05-00, 150.157230
2015-06-01-06-00, 149.503042
2015-06-01-07-00, 150.144245
2015-06-01-08-00, 150.425990
2015-06-01-09-00, 148.904527
2015-06-01-10-00, 148.136392
2015-06-01-11-00, 148.569993
2015-06-01-12-00, 148.724613
2015-06-01-13-00, 148.629025
2015-06-01-14-00, 148.737162
2015-06-01-15-00, 147.067222
2015-06-01-16-00, 146.998352
2015-06-01-17-00, 146.872823
2015-06-01-18-00, 146.394427
2015-06-01-19-00, 146.644457
2015-06-01-20-00, 146.511360
2015-06-01-21-00, 145.924956
2015-06-01-22-00, 146.256185
2015-06-01-23-00, 146.885046
2015-06-02-00-00, 146.128962
2015-06-02-01-00, 146.091669
2015-06-02-02-00, 146.558535
2015-06-02-03-00, 146.175216
2015-06-02-04-00, 145.640613
2015-06-02-05-00, 146.243653
2015-06-02-06-00, 145.889534
2015-06-02-07-00, 146.384801
2015-06-02-08-00, 146.137362
2015-06-02-09-00, 145.889903
2015-06-02-10-00, 145.831415
2015-06-02-11-00, 146.194829
2015-06-02-12-00, 146.354886
2015-06-02-13-00, 147.147997
2015-06-02-14-00, 147.073657
2015-06-02-15-00, 147.151090
2015-06-02-16-00, 146.959124
2015-06-02-17-00, 146.665510
2015-06-02-18-00, 147.146947
2015-06-02-19-00, 147.135604
2015-06-02-20-00, 147.066383
2015-06-02-21-00, 146.985897
2015-06-02-22-00, 146.943240
2015-06-02-23-00, 146.963489
2015-06-03-00-00, 147.666625
2015-06-03-01-00, 148.145169
2015-06-03-02-00, 148.074415
2015-06-03-03-00, 147.891973
2015-06-03-04-00, 148.026576
2015-06-03-05-00, 147.767016
2015-06-03-06-00, 147.254435
2015-06-03-07-00, 146.959672
2015-06-03-08-00, 146.576662
2015-06-03-09-00, 147.082782
2015-06-03-10-00, 147.244448
2015-06-03-11-00, 147.298235
2015-06-03-12-00, 147.332933
2015-06-03-13-00, 147.901261
2015-06-03-14-00, 147.770491
2015-06-03-15-00, 147.656185
2015-06-03-16-00, 147.595867
2015-06-03-17-00, 147.483592
2015-06-03-18-00, 148.016676
2015-06-03-19-00, 148.239654
2015-06-03-20-00, 147.867193
2015-06-03-21-00, 148.022857
2015-06-03-22-00, 147.573051
2015-06-03-23-00, 147.418795
2015-06-04-00-00, 146.743998
2015-06-04-01-00, 146.841618
2015-06-04-02-00, 146.609382
2015-06-04-03-00, 147.204266
2015-06-04-04-00, 146.745928
2015-06-04-05-00, 146.606146
2015-06-04-06-00, 146.898484
2015-06-04-07-00, 146.663683
2015-06-04-08-00, 146.994565
2015-06-04-09-00, 146.808299
2015-06-04-10-00, 146.656640
2015-06-04-11-00, 146.560051
2015-06-04-12-00, 146.237519
2015-06-04-13-00, 146.542492
2015-06-04-14-00, 146.703265
2015-06-04-15-00, 146.716021
2015-06-04-16-00, 146.871757
2015-06-04-17-00, 146.703474
2015-06-04-18-00, 146.847318
2015-06-04-19-00, 146.238742
2015-06-04-20-00, 145.993791
2015-06-04-21-00, 146.117487
2015-06-04-22-00, 146.086301
2015-06-04-23-00, 145.701307
2015-06-05-00-00, 146.652732
2015-06-05-01-00, 146.415521
2015-06-05-02-00, 146.804771
2015-06-05-03-00, 147.375664
2015-06-05-04-00, 148.045620
2015-06-05-05-00, 146.548454
2015-06-05-06-00, 146.674436
2015-06-05-07-00, 146.597720
2015-06-05-08-00, 147.402541
2015-06-05-09-00, 146.215490
2015-06-05-10-00, 146.786431
2015-06-05-11-00, 146.911603
2015-06-05-12-00, 147.130409
2015-06-05-13-00, 147.223276
2015-06-05-14-00, 147.689003
2015-06-05-15-00, 147.597085
2015-06-05-16-00, 147.527066
2015-06-05-17-00, 147.426066
2015-06-05-18-00, 147.437424
2015-06-05-19-00, 147.613815
2015-06-05-20-00, 147.701727
2015-06-05-21-00, 147.494726
2015-06-05-22-00, 147.424076
2015-06-05-23-00, 147.649206
2015-06-06-00-00, 147.164552
2015-06-06-01-00, 147.311523
2015-06-06-02-00, 147.187271
2015-06-06-03-00, 147.486578
2015-06-06-04-00, 147.085167
2015-06-06-05-00, 147.350654
2015-06-06-06-00, 146.867555
2015-06-06-07-00, 147.010117
2015-06-06-08-00, 147.156054
2015-06-06-09-00, 147.465888
2015-06-06-10-00, 147.488746
2015-06-06-11-00, 147.216901
2015-06-06-12-00, 147.410659
2015-06-06-13-00, 147.022559
2015-06-06-14-00, 147.294045
2015-06-06-15-00, 147.101306
2015-06-06-16-00, 146.883645
2015-06-06-17-00, 147.350381
2015-06-06-18-00, 147.545399
2015-06-06-19-00, 147.714963
2015-06-06-20-00, 147.331655
2015-06-06-21-00, 147.546535
2015-06-06-22-00, 147.351429
2015-06-06-23-00, 147.951332
2015-06-07-00-00, 147.485363
2015-06-07-01-00, 147.723881
2015-06-07-02-00, 147.275872
2015-06-07-03-00, 147.136614
2015-06-07-04-00, 147.157707
2015-06-07-05-00, 147.293219
2015-06-07-06-00, 147.273438
2015-06-07-07-00, 148.079726
2015-06-07-08-00, 147.808766
2015-06-07-09-00, 147.903451
2015-06-07-10-00, 148.020733
2015-06-07-11-00, 147.441938
2015-06-07-12-00, 147.199658
2015-06-07-13-00, 147.126738
2015-06-07-14-00, 146.657134
2015-06-07-15-00, 146.482340
2015-06-07-16-00, 146.524361
2015-06-07-17-00, 146.526864
2015-06-07-18-00, 146.616183
2015-06-07-19-00, 146.409115
2015-06-07-20-00, 146.671410
2015-06-07-21-00, 146.313742
2015-06-07-22-00, 146.457119
2015-06-07-23-00, 146.816356
2015-06-08-00-00, 147.412737
2015-06-08-01-00, 147.195834
2015-06-08-02-00, 148.005532
2015-06-08-03-00, 148.332923
2015-06-08-04-00, 147.383741
2015-06-08-05-00, 147.084543
2015-06-08-06-00, 147.358908
2015-06-08-07-00, 147.591471
2015-06-08-08-00, 147.689044
2015-06-08-09-00, 147.748642
2015-06-08-10-00, 147.619862
2015-06-08-11-00, 147.795197
2015-06-08-12-00, 147.903350
2015-06-08-13-00, 148.810621
2015-06-08-14-00, 148.790235
2015-06-08-15-00, 148.409451
2015-06-08-16-00, 148.440646
2015-06-08-17-00, 149.019304
2015-06-08-18-00, 149.472774
2015-06-08-19-00, 149.323021
2015-06-08-20-00, 149.486158
2015-06-08-21-00, 149.033890
2015-06-08-22-00, 149.298291
2015-06-08-23-00, 149.069078
2015-06-09-00-00, 148.985634
2015-06-09-01-00, 148.863452
2015-06-09-02-00, 148.996330
2015-06-09-03-00, 148.818391
2015-06-09-04-00, 148.524876
2015-06-09-05-00, 148.364706
2015-06-09-06-00, 148.781064
2015-06-09-07-00, 149.452233
2015-06-09-08-00, 150.093599
2015-06-09-09-00, 149.798959
2015-06-09-10-00, 149.549553
2015-06-09-11-00, 149.846357
2015-06-09-12-00, 150.001475
2015-06-09-13-00, 149.903204
2015-06-09-14-00, 149.831145
2015-06-09-15-00, 149.566307
2015-06-09-16-00, 149.851175
2015-06-09-17-00, 149.919121
2015-06-09-18-00, 149.866229
2015-06-09-19-00, 149.525169
2015-06-09-20-00, 149.490617
2015-06-09-21-00, 149.468274
2015-06-09-22-00, 149.235985
2015-06-09-23-00, 149.244910
2015-06-10-00-00, 148.070102
2015-06-10-01-00, 148.082804
2015-06-10-02-00, 147.657708
2015-06-10-03-00, 147.774236
2015-06-10-04-00, 147.671569
2015-06-10-05-00, 147.586515
2015-06-10-06-00, 147.814037
2015-06-10-07-00, 147.580256
2015-06-10-08-00, 147.783011
2015-06-10-09-00, 147.840750
2015-06-10-10-00, 147.841927
2015-06-10-11-00, 148.085300
2015-06-10-12-00, 148.057700
2015-06-10-13-00, 148.024568
2015-06-10-14-00, 148.138456
2015-06-10-15-00, 147.836401
2015-06-10-16-00, 147.349989
2015-06-10-17-00, 147.576148
2015-06-10-18-00, 147.354468
2015-06-10-19-00, 147.653413
2015-06-10-20-00, 147.735695
2015-06-10-21-00, 147.950934
2015-06-10-22-00, 147.513100
2015-06-10-23-00, 148.102576
2015-06-11-00-00, 147.751169
2015-06-11-01-00, 148.468176
2015-06-11-02-00, 148.087299
2015-06-11-03-00, 148.062198
2015-06-11-04-00, 148.468551
2015-06-11-05-00, 148.447642
2015-06-11-06-00, 148.054873
2015-06-11-07-00, 148.431518
2015-06-11-08-00, 148.437593
2015-06-11-09-00, 148.281788
2015-06-11-10-00, 148.530923
2015-06-11-11-00, 148.347388
2015-06-11-12-00, 148.153266
2015-06-11-13-00, 148.345791
2015-06-11-14-00, 148.091521
2015-06-11-15-00, 147.948843
2015-06-11-16-00, 148.003729
2015-06-11-17-00, 148.156355
2015-06-11-18-00, 148.004940
2015-06-11-19-00, 147.999125
2015-06-11-20-00, 148.062311
2015-06-11-21-00, 147.946192
2015-06-11-22-00, 147.944534
2015-06-11-23-00, 148.344748
2015-06-12-00-00, 147.655236
2015-06-12-01-00, 147.785158
2015-06-12-02-00, 147.496706
2015-06-12-03-00, 148.004237
2015-06-12-04-00, 148.335097
2015-06-12-05-00, 147.681511
2015-06-12-06-00, 147.283902
2015-06-12-07-00, 147.550760
2015-06-12-08-00, 147.807346
2015-06-12-09-00, 147.811913
2015-06-12-10-00, 147.864370
2015-06-12-11-00, 148.077773
2015-06-12-12-00, 147.902589
2015-06-12-13-00, 148.198821
2015-06-12-14-00, 148.236494
2015-06-12-15-00, 148.267929
2015-06-12-16-00, 148.082231
2015-06-12-17-00, 148.233325
2015-06-12-18-00, 148.226757
2015-06-12-19-00, 148.393348
2015-06-12-20-00, 147.827143
2015-06-12-21-00, 148.433669
2015-06-12-22-00, 147.817132
2015-06-12-23-00, 147.639176
2015-06-13-00-00, 147.989364
2015-06-13-01-00, 147.876907
2015-06-13-02-00, 148.330876
2015-06-13-03-00, 148.265477
2015-06-13-04-00, 148.440446
2015-06-13-05-00, 148.358593
2015-06-13-06-00, 148.517364
2015-06-13-07-00, 148.377413
2015-06-13-08-00, 148.388767
2015-06-13-09-00, 148.572853
2015-06-13-10-00, 149.084087
2015-06-13-11-00, 148.459923
2015-06-13-12-00, 148.247702
2015-06-13-13-00, 148.464550
2015-06-13-14-00, 148.503155
2015-06-13-15-00, 148.393122
2015-06-13-16-00, 148.627411
2015-06-13-17-00, 148.737514
2015-06-13-18-00, 148.610071
2015-06-13-19-00, 148.815173
2015-06-13-20-00, 149.506493
2015-06-13-21-00, 149.448877
2015-06-13-22-00, 149.251425
2015-06-13-23-00, 149.538417
2015-06-14-00-00, 149.878867
2015-06-14-01-00, 149.683585
2015-06-14-02-00, 149.856268
2015-06-14-03-00, 149.732131
2015-06-14-04-00, 149.863800
2015-06-14-05-00, 149.693299
2015-06-14-06-00, 150.253736
2015-06-14-07-00, 151.846835
2015-06-14-08-00, 150.385988
2015-06-14-09-00, 150.372527
2015-06-14-10-00, 150.207926
2015-06-14-11-00, 150.084119
2015-06-14-12-00, 150.247645
2015-06-14-13-00, 150.068009
2015-06-14-14-00, 150.001036
2015-06-14-15-00, 149.908705
2015-06-14-16-00, 149.932738
2015-06-14-17-00, 149.615080
2015-06-14-18-00, 149.972758
2015-06-14-19-00, 149.691060
2015-06-14-20-00, 150.101264
2015-06-14-21-00, 149.859590
2015-06-14-22-00, 149.875384
2015-06-14-23-00, 150.244278
2015-06-15-00-00, 150.345507
2015-06-15-01-00, 150.678408
2015-06-15-02-00, 150.561200
2015-06-15-03-00, 150.758076
2015-06-15-04-00, 150.687868
2015-06-15-05-00, 150.772033
2015-06-15-06-00, 151.114176
2015-06-15-07-00, 151.359638
2015-06-15-08-00, 150.743419
2015-06-15-09-00, 150.820166
2015-06-15-10-00, 150.972390
2015-06-15-11-00, 150.934191
2015-06-15-12-00, 150.984322
2015-06-15-13-00, 150.965797
2015-06-15-14-00, 150.790401
2015-06-15-15-00, 151.231950
2015-06-15-16-00, 151.321816
2015-06-15-17-00, 151.498363
2015-06-15-18-00, 152.089169
2015-06-15-19-00, 152.070126
2015-06-15-20-00, 152.307724
2015-06-15-21-00, 151.842895
2015-06-15-22-00, 151.646749
2015-06-15-23-00, 151.794811
2015-06-16-00-00, 153.317425
2015-06-16-01-00, 153.421089
2015-06-16-02-00, 153.648206
2015-06-16-03-00, 153.389798
2015-06-16-04-00, 154.427639
2015-06-16-05-00, 153.588081
2015-06-16-06-00, 154.605329
2015-06-16-07-00, 154.432035
2015-06-16-08-00, 154.638691
2015-06-16-09-00, 155.001658
2015-06-16-10-00, 155.249929
2015-06-16-11-00, 155.375297
2015-06-16-12-00, 155.351394
2015-06-16-13-00, 154.618240
2015-06-16-14-00, 155.672201
2015-06-16-15-00, 158.164444
2015-06-16-16-00, 159.028400
2015-06-16-17-00, 158.289137
2015-06-16-18-00, 157.873705
2015-06-16-19-00, 158.191579
2015-06-16-20-00, 158.153467
2015-06-16-21-00, 158.346629
2015-06-16-22-00, 159.307145
2015-06-16-23-00, 159.959291
2015-06-17-00-00, 158.431611
2015-06-17-01-00, 157.567804
2015-06-17-02-00, 156.381353
2015-06-17-03-00, 157.156811
2015-06-17-04-00, 157.784719
2015-06-17-05-00, 157.850061
2015-06-17-06-00, 158.416679
2015-06-17-07-00, 158.262754
2015-06-17-08-00, 158.913098
2015-06-17-09-00, 159.615317
2015-06-17-10-00, 159.816189
2015-06-17-11-00, 160.588849
2015-06-17-12-00, 160.167866
2015-06-17-13-00, 158.858056
2015-06-17-14-00, 158.779459
2015-06-17-15-00, 157.916132
2015-06-17-16-00, 157.252722
2015-06-17-17-00, 158.440797
2015-06-17-18-00, 158.272165
2015-06-17-19-00, 158.863484
2015-06-17-20-00, 158.307081
2015-06-17-21-00, 156.826676
2015-06-17-22-00, 156.779790
2015-06-17-23-00, 156.671029
2015-06-18-00-00, 156.901994
2015-06-18-01-00, 157.448188
2015-06-18-02-00, 158.353306
2015-06-18-03-00, 156.408637
2015-06-18-04-00, 155.402709
2015-06-18-05-00, 155.317074
2015-06-18-06-00, 154.978224
2015-06-18-07-00, 155.887582
2015-06-18-08-00, 155.774048
2015-06-18-09-00, 157.134949
2015-06-18-10-00, 157.841113
2015-06-18-11-00, 157.754069
2015-06-18-12-00, 157.812757
2015-06-18-13-00, 158.365192
2015-06-18-14-00, 158.014249
2015-06-18-15-00, 157.322392
2015-06-18-16-00, 157.528772
2015-06-18-17-00, 157.903499
2015-06-18-18-00, 157.209343
2015-06-18-19-00, 157.153712
2015-06-18-20-00, 157.280522
2015-06-18-21-00, 156.962276
2015-06-18-22-00, 156.873306
2015-06-18-23-00, 157.231264
2015-06-19-00-00, 157.356324
2015-06-19-01-00, 157.363073
2015-06-19-02-00, 157.069256
2015-06-19-03-00, 156.930387
2015-06-19-04-00, 156.705917
2015-06-19-05-00, 156.710929
2015-06-19-06-00, 156.960787
2015-06-19-07-00, 156.923873
2015-06-19-08-00, 157.281218
2015-06-19-09-00, 156.709300
2015-06-19-10-00, 156.968850
2015-06-19-11-00, 156.190819
2015-06-19-12-00, 155.855809
2015-06-19-13-00, 155.717840
2015-06-19-14-00, 155.784873
2015-06-19-15-00, 156.171909
2015-06-19-16-00, 155.802017
2015-06-19-17-00, 155.718636
2015-06-19-18-00, 155.839692
2015-06-19-19-00, 155.462676
2015-06-19-20-00, 155.464524
2015-06-19-21-00, 155.552454
2015-06-19-22-00, 155.153667
2015-06-19-23-00, 154.745439
2015-06-20-00-00, 153.954103
2015-06-20-01-00, 154.283363
2015-06-20-02-00, 153.962338
2015-06-20-03-00, 153.308725
2015-06-20-04-00, 153.400841
2015-06-20-05-00, 154.010380
2015-06-20-06-00, 153.221366
2015-06-20-07-00, 152.947457
2015-06-20-08-00, 152.919852
2015-06-20-09-00, 153.061229
2015-06-20-10-00, 153.412192
2015-06-20-11-00, 154.093968
2015-06-20-12-00, 153.826290
2015-06-20-13-00, 153.872124
2015-06-20-14-00, 154.566435
2015-06-20-15-00, 154.535863
2015-06-20-16-00, 154.519072
2015-06-20-17-00, 154.162948
2015-06-20-18-00, 154.298126
2015-06-20-19-00, 154.843737
2015-06-20-20-00, 154.454930
2015-06-20-21-00, 154.797444
2015-06-20-22-00, 154.609875
2015-06-20-23-00, 154.438751
2015-06-21-00-00, 154.005574
2015-06-21-01-00, 153.547667
2015-06-21-02-00, 153.110108
2015-06-21-03-00, 153.329030
2015-06-21-04-00, 153.225441
2015-06-21-05-00, 153.148261
2015-06-21-06-00, 153.427753
2015-06-21-07-00, 154.460118
2015-06-21-08-00, 154.004420
2015-06-21-09-00, 153.972306
2015-06-21-10-00, 154.112407
2015-06-21-11-00, 154.413102
2015-06-21-12-00, 154.379944
2015-06-21-13-00, 154.290129
2015-06-21-14-00, 153.767519
2015-06-21-15-00, 153.303263
2015-06-21-16-00, 153.217853
2015-06-21-17-00, 153.208718
2015-06-21-18-00, 152.989619
2015-06-21-19-00, 153.021032
2015-06-21-20-00, 153.145822
2015-06-21-21-00, 153.554332
2015-06-21-22-00, 154.092073
2015-06-21-23-00, 153.764115
2015-06-22-00-00, 155.323096
2015-06-22-01-00, 155.254565
2015-06-22-02-00, 155.383764
2015-06-22-03-00, 155.365620
2015-06-22-04-00, 154.814295
2015-06-22-05-00, 155.267216
2015-06-22-06-00, 155.140866
2015-06-22-07-00, 154.633943
2015-06-22-08-00, 155.141874
2015-06-22-09-00, 155.088336
2015-06-22-10-00, 156.002662
2015-06-22-11-00, 156.192510
2015-06-22-12-00, 156.081426
2015-06-22-13-00, 155.622462
2015-06-22-14-00, 155.849083
2015-06-22-15-00, 156.283933
2015-06-22-16-00, 156.174931
2015-06-22-17-00, 156.000020
2015-06-22-18-00, 156.118811
2015-06-22-19-00, 155.932808
2015-06-22-20-00, 156.489941
2015-06-22-21-00, 156.507811
2015-06-22-22-00, 156.419416
2015-06-22-23-00, 156.229838
2015-06-23-00-00, 156.417780
2015-06-23-01-00, 156.500130
2015-06-23-02-00, 156.947213
2015-06-23-03-00, 156.834423
2015-06-23-04-00, 156.806358
2015-06-23-05-00, 155.958923
2015-06-23-06-00, 155.522993
2015-06-23-07-00, 155.611285
2015-06-23-08-00, 155.998809
2015-06-23-09-00, 155.706316
2015-06-23-10-00, 155.623750
2015-06-23-11-00, 155.195891
2015-06-23-12-00, 154.881891
2015-06-23-13-00, 155.392816
2015-06-23-14-00, 155.325589
2015-06-23-15-00, 155.446033
2015-06-23-16-00, 155.642140
2015-06-23-17-00, 155.424158
2015-06-23-18-00, 155.406512
2015-06-23-19-00, 155.664706
2015-06-23-20-00, 155.697116
2015-06-23-21-00, 155.660663
2015-06-23-22-00, 155.362083
2015-06-23-23-00, 155.940689
2015-06-24-00-00, 155.070733
2015-06-24-01-00, 154.921396
2015-06-24-02-00, 155.004565
2015-06-24-03-00, 154.742298
2015-06-24-04-00, 153.487761
2015-06-24-05-00, 154.603984
2015-06-24-06-00, 154.734616
2015-06-24-07-00, 154.988756
2015-06-24-08-00, 154.879212
2015-06-24-09-00, 154.632553
2015-06-24-10-00, 154.640833
2015-06-24-11-00, 154.722253
2015-06-24-12-00, 154.617974
2015-06-24-13-00, 153.881747
2015-06-24-14-00, 154.054531
2015-06-24-15-00, 153.491191
2015-06-24-16-00, 153.625350
2015-06-24-17-00, 153.696835
2015-06-24-18-00, 153.448057
2015-06-24-19-00, 153.906260
2015-06-24-20-00, 154.314410
2015-06-24-21-00, 154.016229
2015-06-24-22-00, 153.859098
2015-06-24-23-00, 153.471925
2015-06-25-00-00, 153.108191
2015-06-25-01-00, 153.011988
2015-06-25-02-00, 153.258850
2015-06-25-03-00, 153.294300
2015-06-25-04-00, 153.605703
2015-06-25-05-00, 153.334102
2015-06-25-06-00, 154.207600
2015-06-25-07-00, 154.055665
2015-06-25-08-00, 153.428429
2015-06-25-09-00, 153.524890
2015-06-25-10-00, 153.750300
2015-06-25-11-00, 153.807200
2015-06-25-12-00, 153.584040
2015-06-25-13-00, 153.626085
2015-06-25-14-00, 153.675398
2015-06-25-15-00, 153.782749
2015-06-25-16-00, 153.747127
2015-06-25-17-00, 153.952895
2015-06-25-18-00, 153.708868
2015-06-25-19-00, 153.688594
2015-06-25-20-00, 153.406006
2015-06-25-21-00, 153.333319
2015-06-25-22-00, 153.858640
2015-06-25-23-00, 153.825065
2015-06-26-00-00, 154.515663
2015-06-26-01-00, 153.961299
2015-06-26-02-00, 155.202526
2015-06-26-03-00, 153.915526
2015-06-26-04-00, 153.866155
2015-06-26-05-00, 153.850740
2015-06-26-06-00, 153.425549
2015-06-26-07-00, 153.833037
2015-06-26-08-00, 153.857080
2015-06-26-09-00, 153.833384
2015-06-26-10-00, 153.998769
2015-06-26-11-00, 153.793378
2015-06-26-12-00, 153.959972
2015-06-26-13-00, 153.912018
2015-06-26-14-00, 153.570841
2015-06-26-15-00, 153.472793
2015-06-26-16-00, 153.425003
2015-06-26-17-00, 153.638417
2015-06-26-18-00, 153.511251
2015-06-26-19-00, 154.348904
2015-06-26-20-00, 153.952380
2015-06-26-21-00, 154.028477
2015-06-26-22-00, 154.502579
2015-06-26-23-00, 154.297916
2015-06-27-00-00, 156.181462
2015-06-27-01-00, 155.742182
2015-06-27-02-00, 156.255916
2015-06-27-03-00, 156.741898
2015-06-27-04-00, 156.733210
2015-06-27-05-00, 156.001277
2015-06-27-06-00, 155.952649
2015-06-27-07-00, 155.824793
2015-06-27-08-00, 156.422486
2015-06-27-09-00, 156.349271
2015-06-27-10-00, 156.364227
2015-06-27-11-00, 156.701069
2015-06-27-12-00, 156.891546
2015-06-27-13-00, 157.101642
2015-06-27-14-00, 157.419288
2015-06-27-15-00, 157.426171
2015-06-27-16-00, 157.605150
2015-06-27-17-00, 158.221849
2015-06-27-18-00, 158.144617
2015-06-27-19-00, 158.136838
2015-06-27-20-00, 157.959357
2015-06-27-21-00, 159.197452
2015-06-27-22-00, 159.326590
2015-06-27-23-00, 159.430235
2015-06-28-00-00, 159.557619
2015-06-28-01-00, 159.609914
2015-06-28-02-00, 159.884531
2015-06-28-03-00, 159.751835
2015-06-28-04-00, 159.557858
2015-06-28-05-00, 159.824955
2015-06-28-06-00, 159.056955
2015-06-28-07-00, 159.003489
2015-06-28-08-00, 159.113071
2015-06-28-09-00, 159.312381
2015-06-28-10-00, 159.039856
2015-06-28-11-00, 158.739376
2015-06-28-12-00, 158.725703
2015-06-28-13-00, 159.083466
2015-06-28-14-00, 159.230803
2015-06-28-15-00, 158.708599
2015-06-28-16-00, 159.058530
2015-06-28-17-00, 158.561011
2015-06-28-18-00, 158.683112
2015-06-28-19-00, 158.237259
2015-06-28-20-00, 158.416999
2015-06-28-21-00, 158.581431
2015-06-28-22-00, 158.764102
